Date,open,high,low,close,adjclose,volume,ticker
21-03-2017,42.56999969,42.67499924,41.45100021,41.52299881,41.52299881,49270000,GOOG
22-03-2017,41.59550095,41.77750015,41.35900116,41.47949982,41.47949982,28030000,GOOG
23-03-2017,41.04999924,41.12850189,40.61285019,40.87900162,40.87900162,69742000,GOOG
24-03-2017,41.00400162,41.0965004,40.44449997,40.7215004,40.7215004,39620000,GOOG
27-03-2017,40.34749985,41.08150101,40.16849899,40.9754982,40.9754982,37886000,GOOG
28-03-2017,41.02050018,41.29949951,40.70135117,41.04600143,41.04600143,32410000,GOOG
29-03-2017,41.25,41.63824844,41.11899948,41.57049942,41.57049942,35726000,GOOG
30-03-2017,41.67499924,41.68399811,41.45000076,41.57500076,41.57500076,21106000,GOOG
31-03-2017,41.44850159,41.58200073,41.36949921,41.47800064,41.47800064,28038000,GOOG
03-04-2017,41.46099854,42.04249954,41.46099854,41.92750168,41.92750168,33430000,GOOG
04-04-2017,41.56800079,41.75899887,41.4518013,41.72850037,41.72850037,20908000,GOOG
05-04-2017,41.77550125,42.12250137,41.5359993,41.57049942,41.57049942,31106000,GOOG
06-04-2017,41.61999893,41.81949997,41.32300186,41.39400101,41.39400101,25088000,GOOG
07-04-2017,41.39799881,41.42425156,41.02565002,41.23350143,41.23350143,21146000,GOOG
10-04-2017,41.26950073,41.46749878,41.18849945,41.23649979,41.23649979,19578000,GOOG
11-04-2017,41.23550034,41.37134933,40.85100174,41.16749954,41.16749954,21594000,GOOG
12-04-2017,41.0965004,41.33300018,41.05099869,41.2159996,41.2159996,18010000,GOOG
13-04-2017,41.10699844,41.31900024,41.0719986,41.1780014,41.1780014,22448000,GOOG
17-04-2017,41.25049973,41.88750076,41.2234993,41.85850143,41.85850143,17900000,GOOG
18-04-2017,41.71099854,41.94649887,41.63550186,41.8409996,41.8409996,16734000,GOOG
19-04-2017,41.98949814,42.11100006,41.8144989,41.91049957,41.91049957,19084000,GOOG
20-04-2017,42.0719986,42.25999832,41.9659996,42.08250046,42.08250046,19180000,GOOG
21-04-2017,42.14400101,42.19400024,42.02999878,42.15950012,42.15950012,26472000,GOOG
24-04-2017,42.56000137,43.17250061,42.49300003,43.13800049,43.13800049,27450000,GOOG
25-04-2017,43.25,43.75,43.14049911,43.61500168,43.61500168,33440000,GOOG
26-04-2017,43.71149826,43.80250168,43.38740158,43.58649826,43.58649826,24744000,GOOG
27-04-2017,43.68000031,43.77000046,43.51900101,43.71250153,43.71250153,40536000,GOOG
28-04-2017,45.53300095,45.84249878,45.28850174,45.29800034,45.29800034,65526000,GOOG
01-05-2017,45.09700012,45.7840004,45.07249832,45.62850189,45.62850189,42320000,GOOG
02-05-2017,45.48099899,46.03850174,45.47264862,45.8219986,45.8219986,31744000,GOOG
03-05-2017,45.74300003,46.40499878,45.62715149,46.35200119,46.35200119,29990000,GOOG
04-05-2017,46.30350113,46.79650116,46.22949982,46.58300018,46.58300018,28442000,GOOG
05-05-2017,46.67699814,46.74499893,46.25999832,46.35649872,46.35649872,38226000,GOOG
08-05-2017,46.30599976,46.84624863,46.26300049,46.71500015,46.71500015,26596000,GOOG
09-05-2017,46.84749985,46.875,46.47650146,46.60850143,46.60850143,31636000,GOOG
10-05-2017,46.59899902,46.59999847,46.25799942,46.43899918,46.43899918,23478000,GOOG
11-05-2017,46.26599884,46.62649918,46.1515007,46.52999878,46.52999878,16700000,GOOG
12-05-2017,46.57649994,46.67200089,46.39250183,46.61100006,46.61100006,21012000,GOOG
15-05-2017,46.64749908,46.91249847,46.46699905,46.85400009,46.85400009,22162000,GOOG
16-05-2017,47,47.1554985,46.87900162,47.15000153,47.15000153,19390000,GOOG
17-05-2017,46.78350067,46.9666481,45.9070015,45.98099899,45.98099899,47242000,GOOG
18-05-2017,46.04999924,46.65850067,45.9375,46.51200104,46.51200104,31938000,GOOG
19-05-2017,46.57350159,46.88774872,46.54999924,46.70050049,46.70050049,27860000,GOOG
22-05-2017,46.75,47.09415054,46.75,47.0929985,47.0929985,22408000,GOOG
23-05-2017,47.39599991,47.573349,47.12874985,47.44100189,47.44100189,25416000,GOOG
24-05-2017,47.64899826,47.75450134,47.47499847,47.7480011,47.7480011,20496000,GOOG
25-05-2017,47.86650085,48.63145065,47.77349854,48.47700119,48.47700119,33210000,GOOG
26-05-2017,48.48500061,48.74900055,48.25149918,48.57350159,48.57350159,25040000,GOOG
30-05-2017,48.51549911,48.81000137,48.47449875,48.79399872,48.79399872,29334000,GOOG
31-05-2017,48.75099945,48.96350098,48.00899887,48.24300003,48.24300003,48962000,GOOG
01-06-2017,48.44749832,48.57500076,48.00049973,48.34749985,48.34749985,28210000,GOOG
02-06-2017,48.47299957,48.79399872,48.29999924,48.77999878,48.77999878,35020000,GOOG
05-06-2017,48.82749939,49.34550095,48.75500107,49.18399811,49.18399811,25042000,GOOG
06-06-2017,49.15800095,49.41249847,48.75699997,48.82849884,48.82849884,36292000,GOOG
07-06-2017,49,49.19900131,48.79700089,49.04700089,49.04700089,29078000,GOOG
08-06-2017,49.11750031,49.22850037,48.86000061,49.17050171,49.17050171,29638000,GOOG
09-06-2017,49.22499847,49.22499847,46.78150177,47.49150085,47.49150085,66188000,GOOG
12-06-2017,46.97800064,47.46775055,45.76165009,47.14500046,47.14500046,75270000,GOOG
13-06-2017,47.59550095,47.99900055,47.20449829,47.66999817,47.66999817,40266000,GOOG
14-06-2017,47.99599838,48.05749893,47.11249924,47.5379982,47.5379982,29794000,GOOG
15-06-2017,46.69850159,47.16695023,46.22200012,47.1155014,47.1155014,42662000,GOOG
16-06-2017,47,47.10200119,46.57975006,46.98899841,46.98899841,61894000,GOOG
19-06-2017,47.4980011,47.99950027,47.45249939,47.86849976,47.86849976,30666000,GOOG
20-06-2017,47.87599945,48.08100128,47.50049973,47.53150177,47.53150177,22520000,GOOG
21-06-2017,47.68199921,48.00500107,47.5379982,47.97249985,47.97249985,24044000,GOOG
22-06-2017,47.93500137,48.0359993,47.72750092,47.85449982,47.85449982,18828000,GOOG
23-06-2017,47.84149933,48.29999924,47.70999908,48.27949905,48.27949905,30558000,GOOG
26-06-2017,48.49499893,48.66550064,47.53950119,47.61349869,47.61349869,31968000,GOOG
27-06-2017,47.1230011,47.41450119,46.34249878,46.36650085,46.36650085,51598000,GOOG
28-06-2017,46.45000076,47.13750076,45.79999924,47.0245018,47.0245018,54428000,GOOG
29-06-2017,46.49599838,46.56299973,45.53099823,45.88949966,45.88949966,65984000,GOOG
30-06-2017,46.30250168,46.30250168,45.41550064,45.43650055,45.43650055,41804000,GOOG
03-07-2017,45.60900116,45.6969986,44.73949814,44.93500137,44.93500137,34196000,GOOG
05-07-2017,45.08800125,45.7254982,44.92499924,45.58549881,45.58549881,36278000,GOOG
06-07-2017,45.20600128,45.74720001,44.98500061,45.33449936,45.33449936,28490000,GOOG
07-07-2017,45.44250107,46.07699966,45.44250107,45.92950058,45.92950058,32756000,GOOG
10-07-2017,46.08850098,46.51900101,45.97949982,46.43999863,46.43999863,23856000,GOOG
11-07-2017,46.47700119,46.57149887,46.09999847,46.50450134,46.50450134,22264000,GOOG
12-07-2017,46.93399811,47.31499863,46.7234993,47.19150162,47.19150162,30642000,GOOG
13-07-2017,47.3144989,47.72249985,47.15050125,47.35800171,47.35800171,25894000,GOOG
14-07-2017,47.59999847,47.84550095,47.40024948,47.79949951,47.79949951,21076000,GOOG
17-07-2017,47.84999847,48.03699875,47.46205139,47.67100143,47.67100143,23310000,GOOG
18-07-2017,47.65000153,48.40200043,47.52999878,48.27000046,48.27000046,23080000,GOOG
19-07-2017,48.39199829,48.65200043,48.20149994,48.54449844,48.54449844,24490000,GOOG
20-07-2017,48.75,48.79499817,48.07550049,48.40750122,48.40750122,32490000,GOOG
21-07-2017,48.11249924,48.66149902,48.00749969,48.64599991,48.64599991,34220000,GOOG
24-07-2017,48.61100006,49.31000137,48.53850174,49.01699829,49.01699829,64966000,GOOG
25-07-2017,47.69049835,47.98500061,47.27000046,47.53499985,47.53499985,93220000,GOOG
26-07-2017,47.73400116,47.75,47.11394882,47.38999939,47.38999939,41766000,GOOG
27-07-2017,47.5890007,47.5890007,46,46.70449829,46.70449829,64260000,GOOG
28-07-2017,46.47000122,47.19150162,46.375,47.07649994,47.07649994,36928000,GOOG
31-07-2017,47.0945015,47.17950058,46.30199814,46.52500153,46.52500153,39402000,GOOG
01-08-2017,46.61899948,46.87234879,46.46300125,46.54150009,46.54150009,25554000,GOOG
02-08-2017,46.43050003,46.63000107,45.83399963,46.51950073,46.51950073,36488000,GOOG
03-08-2017,46.51699829,46.61199951,46.11199951,46.18249893,46.18249893,24050000,GOOG
04-08-2017,46.33750153,46.51535034,46.1515007,46.39799881,46.39799881,21646000,GOOG
07-08-2017,46.45299911,46.58499908,46.32500076,46.4679985,46.4679985,20644000,GOOG
08-08-2017,46.35449982,46.79069901,46.2804985,46.33950043,46.33950043,21232000,GOOG
09-08-2017,46.0304985,46.29899979,45.86249924,46.14500046,46.14500046,23842000,GOOG
10-08-2017,45.87749863,45.96300125,45.30649948,45.36199951,45.36199951,36480000,GOOG
11-08-2017,45.39849854,45.88899994,45.27899933,45.7195015,45.7195015,24136000,GOOG
14-08-2017,46.12649918,46.23339844,45.90950012,46.13349915,46.13349915,21290000,GOOG
15-08-2017,46.21149826,46.32749939,45.99100113,46.11100006,46.11100006,17668000,GOOG
16-08-2017,46.26449966,46.63499832,46.17224884,46.34799957,46.34799957,20134000,GOOG
17-08-2017,46.28900146,46.3429985,45.54899979,45.54899979,45.54899979,25544000,GOOG
18-08-2017,45.51549911,45.76374817,45.35770035,45.53350067,45.53350067,26854000,GOOG
21-08-2017,45.5,45.65000153,45.16999817,45.33300018,45.33300018,18868000,GOOG
22-08-2017,45.63600159,46.29299927,45.57374954,46.23450089,46.23450089,23334000,GOOG
23-08-2017,46.0965004,46.49649811,45.9679985,46.34999847,46.34999847,21804000,GOOG
24-08-2017,46.43299866,46.54199982,45.77500153,46.06399918,46.06399918,25406000,GOOG
25-08-2017,46.17449951,46.27774811,45.77500153,45.79449844,45.79449844,21068000,GOOG
28-08-2017,45.79999924,45.96224976,45.59349823,45.69049835,45.69049835,21730000,GOOG
29-08-2017,45.25500107,46.16650009,45.25,46.0644989,46.0644989,23712000,GOOG
30-08-2017,46.00249863,46.54095078,45.98249817,46.47850037,46.47850037,26024000,GOOG
31-08-2017,46.58800125,47.09899902,46.58800125,46.96649933,46.96649933,31652000,GOOG
01-09-2017,47.05649948,47.12400055,46.75749969,46.86700058,46.86700058,18948000,GOOG
05-09-2017,46.65399933,46.84999847,46.09799957,46.42250061,46.42250061,26528000,GOOG
06-09-2017,46.50749969,46.54574966,45.96350098,46.39049911,46.39049911,30554000,GOOG
07-09-2017,46.58649826,46.82049942,46.18099976,46.79750061,46.79750061,24254000,GOOG
08-09-2017,46.82450104,46.84949875,46.24399948,46.32500076,46.32500076,20230000,GOOG
11-09-2017,46.71250153,46.91899872,46.34600067,46.45399857,46.45399857,25340000,GOOG
12-09-2017,46.62950134,46.67399979,46.19305038,46.60350037,46.60350037,22688000,GOOG
13-09-2017,46.53300095,46.86249924,46.49300003,46.75450134,46.75450134,22052000,GOOG
14-09-2017,46.5625,46.63850021,46.20000076,46.25550079,46.25550079,27952000,GOOG
15-09-2017,46.23300171,46.32450104,45.81800079,46.01449966,46.01449966,50108000,GOOG
18-09-2017,46.00049973,46.10400009,45.52999878,45.75,45.75,26138000,GOOG
19-09-2017,45.87099838,46.12099838,45.62749863,46.09049988,46.09049988,18734000,GOOG
20-09-2017,46.14899826,46.69400024,46.09999847,46.57899857,46.57899857,33396000,GOOG
21-09-2017,46.65000153,46.82649994,46.19150162,46.62250137,46.62250137,25812000,GOOG
22-09-2017,46.38750076,46.73649979,46.32400131,46.42649841,46.42649841,21054000,GOOG
25-09-2017,46.27249908,46.31999969,45.48500061,46.04850006,46.04850006,37136000,GOOG
26-09-2017,46.18600082,46.54100037,46.05699921,46.24300003,46.24300003,33338000,GOOG
27-09-2017,46.38700104,47.49499893,46.38700104,47.22449875,47.22449875,44788000,GOOG
28-09-2017,47.06800079,47.53450012,47.02750015,47.47499847,47.47499847,20406000,GOOG
29-09-2017,47.59999847,47.98929977,47.57550049,47.95550156,47.95550156,31620000,GOOG
02-10-2017,47.99900055,48.1269989,47.39199829,47.66350174,47.66350174,25668000,GOOG
03-10-2017,47.70000076,47.90000153,47.45700073,47.88949966,47.88949966,17766000,GOOG
04-10-2017,47.84999847,48.01950073,47.53450012,47.58399963,47.58399963,19048000,GOOG
05-10-2017,47.7745018,48.54550171,47.75899887,48.4980011,48.4980011,24276000,GOOG
06-10-2017,48.33499908,48.97299957,48.16799927,48.94449997,48.94449997,23478000,GOOG
09-10-2017,49,49.27125168,48.80550003,48.84999847,48.84999847,17828000,GOOG
10-10-2017,49,49.07849884,48.30400085,48.63000107,48.63000107,19368000,GOOG
11-10-2017,48.68600082,49.53549957,48.61249924,49.46250153,49.46250153,33866000,GOOG
12-10-2017,49.37250137,49.70600128,49.25,49.39149857,49.39149857,25248000,GOOG
13-10-2017,49.59999847,49.86050034,49.45000076,49.48400116,49.48400116,23396000,GOOG
16-10-2017,49.60499954,49.69535065,49.20000076,49.59999847,49.59999847,18210000,GOOG
17-10-2017,49.51449966,49.8219986,49.42950058,49.60900116,49.60900116,25804000,GOOG
18-10-2017,49.58850098,49.83599854,49.34875107,49.64049911,49.64049911,21152000,GOOG
19-10-2017,49.29999924,49.44400024,48.91949844,49.22249985,49.22249985,26272000,GOOG
20-10-2017,49.47200012,49.54999924,49.22900009,49.40999985,49.40999985,23664000,GOOG
23-10-2017,49.47600174,49.47600174,48.30599976,48.42250061,48.42250061,29568000,GOOG
24-10-2017,48.5,48.61149979,48.04999924,48.52700043,48.52700043,24244000,GOOG
25-10-2017,48.41849899,48.80450058,48.02600098,48.66650009,48.66650009,24226000,GOOG
26-10-2017,49,49.38000107,48.61000061,48.62799835,48.62799835,40842000,GOOG
27-10-2017,50.45949936,52.41949844,50.40999985,50.96350098,50.96350098,103354000,GOOG
30-10-2017,50.70000076,51.24850082,50.375,50.85549927,50.85549927,41702000,GOOG
31-10-2017,50.76100159,51.20000076,50.52099991,50.83200073,50.83200073,26614000,GOOG
01-11-2017,50.86050034,51.48350143,50.84749985,51.27500153,51.27500153,27468000,GOOG
02-11-2017,51.08800125,51.40449905,50.65050125,51.27899933,51.27899933,20980000,GOOG
03-11-2017,51.10549927,51.63249969,51.01549911,51.62400055,51.62400055,21528000,GOOG
06-11-2017,51.44950104,51.74349976,51.25,51.29499817,51.29499817,22504000,GOOG
07-11-2017,51.36349869,51.69850159,51.25650024,51.66650009,51.66650009,22246000,GOOG
08-11-2017,51.52600098,52.17610168,51.42250061,51.99250031,51.99250031,21774000,GOOG
09-11-2017,51.69950104,51.69950104,50.98329926,51.56299973,51.56299973,24904000,GOOG
10-11-2017,51.32300186,51.5379982,51.26399994,51.4034996,51.4034996,14400000,GOOG
13-11-2017,51.17100143,51.57899857,51.12850189,51.28749847,51.28749847,17716000,GOOG
14-11-2017,51.12950134,51.34049988,50.70750046,51.29999924,51.29999924,19184000,GOOG
15-11-2017,50.96049881,51.20449829,50.77099991,51.04550171,51.04550171,17080000,GOOG
16-11-2017,51.12599945,51.79600143,51.12599945,51.625,51.625,22594000,GOOG
17-11-2017,51.70050049,51.72100067,50.88750076,50.95449829,50.95449829,27942000,GOOG
20-11-2017,51.01300049,51.13050079,50.875,50.91899872,50.91899872,19070000,GOOG
21-11-2017,51.16550064,51.75550079,51.13275146,51.72449875,51.72449875,21940000,GOOG
22-11-2017,51.75,51.98529816,51.57149887,51.79800034,51.79800034,14926000,GOOG
24-11-2017,51.79349899,52.15890121,51.75,52.0304985,52.0304985,10740000,GOOG
27-11-2017,52,52.77299881,51.92200089,52.71049881,52.71049881,26158000,GOOG
28-11-2017,52.75450134,53.11875153,52,52.37049866,52.37049866,28488000,GOOG
29-11-2017,52.13399887,52.20399857,50.78250122,51.08300018,51.08300018,49188000,GOOG
30-11-2017,51.11849976,51.42449951,50.75,51.07049942,51.07049942,34480000,GOOG
01-12-2017,50.79000092,51.12450027,50.10100174,50.50849915,50.50849915,38192000,GOOG
04-12-2017,50.63299942,50.80500031,49.7784996,49.93399811,49.93399811,38128000,GOOG
05-12-2017,49.79700089,51.0304985,49.41400146,50.25749969,50.25749969,41346000,GOOG
06-12-2017,50.07500076,51.24850082,50.05699921,50.91899872,50.91899872,25440000,GOOG
07-12-2017,51.02149963,51.7120018,50.90354919,51.54650116,51.54650116,29164000,GOOG
08-12-2017,51.87450027,52.10250092,51.62609863,51.85250092,51.85250092,25816000,GOOG
11-12-2017,51.77500153,52.18999863,51.60250092,52.05500031,52.05500031,23856000,GOOG
12-12-2017,51.98149872,52.51549911,51.68450165,52.02399826,52.02399826,25590000,GOOG
13-12-2017,52.30599976,52.33324814,51.91899872,52.0304985,52.0304985,25654000,GOOG
14-12-2017,52.25,52.92499924,52.1554985,52.45750046,52.45750046,31174000,GOOG
15-12-2017,52.73049927,53.38100052,52.47499847,53.20949936,53.20949936,65518000,GOOG
18-12-2017,53.30400085,53.92449951,53.09999847,53.85699844,53.85699844,31092000,GOOG
19-12-2017,53.75999832,53.84199905,53.17750168,53.5340004,53.5340004,26774000,GOOG
20-12-2017,53.5890007,53.66899872,53.07600021,53.24750137,53.24750137,25372000,GOOG
21-12-2017,53.24750137,53.46649933,53.08969879,53.18149948,53.18149948,19914000,GOOG
22-12-2017,53.05550003,53.20999908,52.97200012,53.00600052,53.00600052,15102000,GOOG
26-12-2017,52.9034996,53.00600052,52.50999832,52.8370018,52.8370018,15212000,GOOG
27-12-2017,52.86949921,52.91849899,52.40250015,52.46849823,52.46849823,25438000,GOOG
28-12-2017,52.58000183,52.73749924,52.23849869,52.4070015,52.4070015,16742000,GOOG
29-12-2017,52.33599854,52.48500061,52.24499893,52.31999969,52.31999969,17750000,GOOG
02-01-2018,52.41699982,53.34700012,52.26150131,53.25,53.25,24752000,GOOG
03-01-2018,53.21549988,54.3144989,53.16049957,54.12400055,54.12400055,28604000,GOOG
04-01-2018,54.40000153,54.67850113,54.20009995,54.31999969,54.31999969,20092000,GOOG
05-01-2018,54.70000076,55.21250153,54.59999847,55.11149979,55.11149979,25582000,GOOG
08-01-2018,55.11149979,55.56349945,55.08100128,55.34700012,55.34700012,20952000,GOOG
09-01-2018,55.47000122,55.5284996,55.06155014,55.31299973,55.31299973,18050000,GOOG
10-01-2018,54.85499954,55.22999954,54.80550003,55.13050079,55.13050079,20856000,GOOG
11-01-2018,55.31499863,55.32624817,54.97949982,55.27600098,55.27600098,19566000,GOOG
12-01-2018,55.12049866,56.21450043,55.05749893,56.11299896,56.11299896,34410000,GOOG
16-01-2018,56.62549973,56.99549866,55.89160156,56.08800125,56.08800125,31506000,GOOG
17-01-2018,56.31100082,56.63000107,55.8504982,56.59899902,56.59899902,24052000,GOOG
18-01-2018,56.57049942,56.62549973,55.875,56.48949814,56.48949814,23964000,GOOG
19-01-2018,56.59149933,56.89300156,56.41500092,56.87549973,56.87549973,35564000,GOOG
22-01-2018,56.87450027,57.99399948,56.75550079,57.79050064,57.79050064,32360000,GOOG
23-01-2018,57.99250031,58.58134842,57.9375,58.49850082,58.49850082,26662000,GOOG
24-01-2018,58.86650085,58.99300003,58.05250168,58.2120018,58.2120018,28332000,GOOG
25-01-2018,58.62649918,58.79700089,58.13800049,58.51850128,58.51850128,29610000,GOOG
26-01-2018,58.75400162,58.79199982,57.9054985,58.79199982,58.79199982,40376000,GOOG
29-01-2018,58.82400131,59.3445015,58.59899902,58.77899933,58.77899933,27578000,GOOG
30-01-2018,58.39149857,58.82600021,58.17599869,58.18450165,58.18450165,31126000,GOOG
31-01-2018,58.5284996,58.65000153,57.95650101,58.49700165,58.49700165,30774000,GOOG
01-02-2018,58.13050079,58.70000076,57.87599945,58.38499832,58.38499832,48242000,GOOG
02-02-2018,56.09999847,56.1534996,55.36389923,55.59500122,55.59500122,97158000,GOOG
05-02-2018,54.52999878,55.5,52.60150146,52.79000092,52.79000092,75966000,GOOG
06-02-2018,51.35900116,54.08549881,51.15684891,54.02999878,54.02999878,68960000,GOOG
07-02-2018,54.07699966,54.0890007,52.4129982,52.42900085,52.42900085,47384000,GOOG
08-02-2018,52.77050018,52.93099976,50.03300095,50.07600021,50.07600021,57182000,GOOG
09-02-2018,50.86249924,52.19850159,49.62799835,51.88899994,51.88899994,70118000,GOOG
12-02-2018,52.40000153,53.07500076,52.04639816,52.59700012,52.59700012,41154000,GOOG
13-02-2018,52.25,52.91849899,52.20434952,52.60499954,52.60499954,25302000,GOOG
14-02-2018,52.44749832,53.58599854,52.33750153,53.48500061,53.48500061,31116000,GOOG
15-02-2018,53.95349884,54.57395172,53.21699905,54.47600174,54.47600174,36868000,GOOG
16-02-2018,54.42050171,55.23350143,54.41564941,54.74000168,54.74000168,33590000,GOOG
20-02-2018,54.5284996,55.69749832,54.42599869,55.1230011,55.1230011,28462000,GOOG
21-02-2018,55.32350159,56.69850159,55.31650162,55.56700134,55.56700134,30258000,GOOG
22-02-2018,55.80950165,56.14099884,55.12950134,55.33150101,55.33150101,26344000,GOOG
23-02-2018,55.63199997,56.36399841,55.2356987,56.33950043,56.33950043,25220000,GOOG
26-02-2018,56.38999939,57.19800186,56.33475113,57.1875,57.1875,31182000,GOOG
27-02-2018,57.06200027,57.20199966,55.90000153,55.91450119,55.91450119,35482000,GOOG
28-02-2018,56.1515007,56.37649918,55.16199875,55.23649979,55.23649979,37652000,GOOG
01-03-2018,55.39350128,55.50600052,53.35005188,53.47600174,53.47600174,50318000,GOOG
02-03-2018,52.65399933,54.09994888,52.40575027,53.94599915,53.94599915,45432000,GOOG
05-03-2018,53.75699997,54.85499954,53.45000076,54.54650116,54.54650116,24044000,GOOG
06-03-2018,54.96099854,55.09249878,54.48875046,54.75299835,54.75299835,30656000,GOOG
07-03-2018,54.45949936,55.61100006,54.27410126,55.48199844,55.48199844,25850000,GOOG
08-03-2018,55.76599884,56.38000107,55.63999939,56.29999924,56.29999924,27102000,GOOG
09-03-2018,56.79999924,58.04000092,56.62305069,58.0019989,58.0019989,42560000,GOOG
12-03-2018,58.19250107,58.85250092,57.87099838,58.22499847,58.22499847,43446000,GOOG
13-03-2018,58.5,58.83800125,56.66650009,56.90850067,56.90850067,38144000,GOOG
14-03-2018,57.26050186,57.92950058,57.0719986,57.47449875,57.47449875,25828000,GOOG
15-03-2018,57.4980011,58.05400085,56.72700119,57.47900009,57.47900009,27908000,GOOG
16-03-2018,57.70700073,57.79399872,56.59799957,56.78649902,56.78649902,61840000,GOOG
19-03-2018,56.00049973,56.09949875,54.45050049,54.99100113,54.99100113,56118000,GOOG
20-03-2018,54.95000076,55.25999832,54.17300034,54.88550186,54.88550186,36638000,GOOG
21-03-2018,54.63700104,55.31499863,54.25749969,54.54399872,54.54399872,37578000,GOOG
22-03-2018,54.09400177,54.14500046,52.29550171,52.45399857,52.45399857,53340000,GOOG
23-03-2018,52.35150146,53.16799927,51.06100082,51.07849884,51.07849884,43134000,GOOG
26-03-2018,52.29999924,52.78150177,50.41999817,52.66049957,52.66049957,53302000,GOOG
27-03-2018,53.15000153,53.24195099,49.84600067,50.25500107,50.25500107,61906000,GOOG
28-03-2018,49.90000153,51.21149826,49.0320015,50.22800064,50.22800064,67386000,GOOG
29-03-2018,50.58150101,52.15000153,50.14500046,51.58950043,51.58950043,54536000,GOOG
02-04-2018,51.14099884,51.74000168,49.51850128,50.32350159,50.32350159,53608000,GOOG
03-04-2018,50.69549942,51.04949951,49.70349884,50.67050171,50.67050171,45502000,GOOG
04-04-2018,49.67050171,51.43590164,49.65000153,51.25699997,51.25699997,49694000,GOOG
05-04-2018,52.06650162,52.13949966,51.00654984,51.39049911,51.39049911,27260000,GOOG
06-04-2018,51,51.57099915,50.1515007,50.35200119,50.35200119,34928000,GOOG
09-04-2018,50.84000015,51.97999954,50.70399857,50.77249908,50.77249908,35032000,GOOG
10-04-2018,51.3219986,51.81399918,50.56700134,51.58200073,51.58200073,39490000,GOOG
11-04-2018,51.3995018,51.56819916,50.79349899,50.99850082,50.99850082,29678000,GOOG
12-04-2018,51.2519989,52.03450012,51.07175064,51.62549973,51.62549973,27140000,GOOG
13-04-2018,52.04399872,52.32099915,51.14899826,51.46350098,51.46350098,24460000,GOOG
16-04-2018,51.84999847,52.16199875,51.3370018,51.89899826,51.89899826,24224000,GOOG
17-04-2018,52.56850052,53.89400101,52.4129982,53.70800018,53.70800018,46406000,GOOG
18-04-2018,53.87149811,53.87149811,53.31124878,53.60400009,53.60400009,26882000,GOOG
19-04-2018,53.47000122,54.70824814,53.4090004,54.38499832,54.38499832,34954000,GOOG
20-04-2018,54.09999847,54.61750031,53.47850037,53.64799881,53.64799881,37794000,GOOG
23-04-2018,53.89300156,54.13600159,53.03499985,53.37250137,53.37250137,46826000,GOOG
24-04-2018,52.59999847,52.84999847,50.52949905,50.99900055,50.99900055,95206000,GOOG
25-04-2018,51.27600098,51.62450027,50.76549911,51.05899811,51.05899811,47822000,GOOG
26-04-2018,51.4754982,52.39899826,50.90950012,52.0019989,52.0019989,41590000,GOOG
27-04-2018,52.29999924,52.47499847,51.27949905,51.50249863,51.50249863,32396000,GOOG
30-04-2018,51.50049973,51.84999847,50.84249878,50.86650085,50.86650085,33426000,GOOG
01-05-2018,50.68299866,51.92350006,50.41049957,51.8655014,51.8655014,28558000,GOOG
02-05-2018,51.40499878,52.01945114,51.14350128,51.21900177,51.21900177,32062000,GOOG
03-05-2018,50.95000076,51.48374939,50.3144989,51.18600082,51.18600082,36302000,GOOG
04-05-2018,50.84500122,52.42549896,50.84500122,52.41049957,52.41049957,38774000,GOOG
07-05-2018,52.46149826,53.08399963,52.35499954,52.73949814,52.73949814,29322000,GOOG
08-05-2018,52.92699814,53.02750015,52.35725021,52.69549942,52.69549942,24354000,GOOG
09-05-2018,52.90499878,54.27199936,52.81824875,54.13800049,54.13800049,40656000,GOOG
10-05-2018,54.30149841,55.02199936,54.2820015,54.87850189,54.87850189,28860000,GOOG
11-05-2018,54.68000031,55.06650162,54.54550171,54.9129982,54.9129982,25074000,GOOG
14-05-2018,55,55.53749847,54.95550156,55.00999832,55.00999832,30362000,GOOG
15-05-2018,54.5,54.50249863,53.67350006,53.96149826,53.96149826,29898000,GOOG
16-05-2018,53.8655014,54.46350098,53.81299973,54.08850098,54.08850098,21946000,GOOG
17-05-2018,53.99449921,54.34349823,53.67499924,53.92950058,53.92950058,20876000,GOOG
18-05-2018,53.0929985,53.49700165,53.0340004,53.31800079,53.31800079,31304000,GOOG
21-05-2018,53.70299911,54.40000153,53.68249893,53.97900009,53.97900009,20464000,GOOG
22-05-2018,54.1780014,54.32949829,53.33449936,53.48649979,53.48649979,21800000,GOOG
23-05-2018,53.25650024,54.03900146,53.08549881,53.98450089,53.98450089,21214000,GOOG
24-05-2018,53.95000076,54.02349854,53.30749893,53.9620018,53.9620018,15336000,GOOG
25-05-2018,53.95100021,54.12799835,53.68875122,53.78300095,53.78300095,17988000,GOOG
29-05-2018,53.24449921,53.66849899,52.76100159,53.01599884,53.01599884,37302000,GOOG
30-05-2018,53.1515007,53.46049881,52.84149933,53.38999939,53.38999939,22770000,GOOG
31-05-2018,53.37799835,54.85950089,53.37799835,54.24950027,54.24950027,61766000,GOOG
01-06-2018,54.96749878,56,54.92499924,55.97499847,55.97499847,48432000,GOOG
04-06-2018,56.11650085,57.0945015,56.10025024,56.96450043,56.96450043,37792000,GOOG
05-06-2018,57.04949951,57.28689957,56.65950012,56.98300171,56.98300171,33560000,GOOG
06-06-2018,57.10850143,57.15000153,56.28715134,56.84400177,56.84400177,33964000,GOOG
